DataTime,t_Envir,t_Request_AntColumn,t_Exit_AntColumn,t_Probe_AntColumn,t_Request_PostColumn,t_Exit_PostColumn,t_Probe_PostColumn,t_Request_Pallet_CU,t_Exit_Pallet_CU,t_Probe_Pallet_CU,t_Request_Pallet_QE,t_Exit_Pallet_QE,t_Probe_Pallet_QE
2021-07-06 18:38:01,26.6,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-06 18:48:01,26.8,20,20,22,20,20,21,20,20,23,20,20,24
2021-07-06 18:58:01,26.6,20,20,21,20,20,20,20,20,23,20,20,24
2021-07-06 19:08:01,26.4,20,20,21,20,20,20,20,20,23,20,20,23
2021-07-06 19:18:01,26.3,20,20,21,20,20,21,20,20,23,20,20,23
2021-07-06 19:28:01,26.2,20,20,21,20,20,20,20,20,23,20,20,23
2021-07-06 19:38:01,26.2,20,20,21,20,20,20,20,20,23,20,20,24
2021-07-06 19:48:01,26.2,20,20,21,20,20,20,20,20,23,20,20,24
2021-07-06 19:58:01,26.3,20,20,21,20,20,20,20,20,23,20,20,24
2021-07-06 20:08:01,26.3,20,20,21,20,20,20,20,20,23,20,20,24
2021-07-06 20:18:01,26.3,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-06 20:28:01,26.3,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-06 20:38:01,26.3,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-06 20:48:01,26.3,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-06 20:58:01,26.2,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-06 21:08:01,26.2,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-06 21:18:01,26.2,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-06 21:28:01,26.1,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-06 21:38:01,26.1,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-06 21:48:01,26.1,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-06 21:58:01,26.0,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-06 22:08:01,26.0,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-06 22:18:01,26.0,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-06 22:28:01,25.9,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-06 22:38:01,25.9,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-06 22:48:01,25.9,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-06 22:58:01,25.9,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-06 23:08:01,25.8,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-06 23:18:01,25.7,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-06 23:28:01,25.7,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-06 23:38:01,25.6,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-06 23:48:01,25.6,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-06 23:58:01,25.6,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-07 00:08:01,25.6,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-07 00:18:01,25.5,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-07 00:28:01,25.5,20,20,21,20,20,20,20,20,23,20,20,23
2021-07-07 00:38:01,25.4,20,20,21,20,20,20,20,20,23,20,20,23
2021-07-07 00:48:01,25.4,20,20,21,20,20,20,20,20,23,20,20,23
2021-07-07 00:58:01,25.3,20,20,21,20,20,20,20,20,23,20,20,23
2021-07-07 01:08:01,25.2,20,20,21,20,20,20,20,20,22,20,20,23
2021-07-07 01:18:01,25.2,20,20,21,20,20,20,20,20,22,20,20,23
2021-07-07 01:28:01,25.2,20,20,21,20,20,20,20,20,22,20,20,23
2021-07-07 01:38:01,25.1,20,20,21,20,20,20,20,20,22,20,20,23
2021-07-07 01:48:01,25.1,20,20,21,20,20,20,20,20,22,20,20,23
2021-07-07 01:58:01,25.1,20,20,21,20,20,20,20,20,22,20,20,24
2021-07-07 02:08:01,25.1,20,20,21,20,20,20,20,20,23,20,20,23
2021-07-07 02:18:01,25.0,20,20,21,20,20,20,20,20,23,20,20,23
2021-07-07 02:28:01,25.0,20,20,21,20,20,20,20,20,23,20,20,23
2021-07-07 02:38:01,24.9,20,20,21,20,20,20,20,20,23,20,20,23
2021-07-07 02:48:01,24.9,20,20,21,20,20,20,20,20,23,20,20,23
2021-07-07 02:58:01,24.9,20,20,21,20,20,20,20,20,23,20,20,23
2021-07-07 03:08:01,24.8,20,20,21,20,20,20,20,20,23,20,20,23
2021-07-07 03:18:01,24.8,20,20,21,20,20,20,20,20,23,20,20,23
2021-07-07 03:28:01,24.7,20,20,21,20,20,19,20,20,23,20,20,23
2021-07-07 03:38:01,24.7,20,20,21,20,20,19,20,20,23,20,20,23
2021-07-07 03:48:01,24.7,20,20,21,20,20,19,20,20,23,20,20,23
2021-07-07 03:58:01,24.6,20,20,21,20,20,19,20,20,23,20,20,23
2021-07-07 04:08:01,24.6,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-07 04:18:01,24.6,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-07 04:28:01,24.6,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-07 04:38:01,24.5,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-07 04:48:01,24.4,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-07 04:58:01,24.4,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-07 05:08:01,24.4,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-07 05:18:01,24.3,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-07 05:28:01,24.3,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-07 05:38:01,24.3,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-07 05:48:01,24.2,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-07 05:58:01,23.9,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-07 06:08:01,23.7,20,20,20,20,20,19,20,20,22,20,20,23
2021-07-07 06:18:01,23.6,20,20,20,20,20,19,20,20,22,20,20,23
2021-07-07 06:28:01,23.0,20,20,20,20,20,19,20,20,22,20,20,22
2021-07-07 06:38:01,23.0,20,20,20,20,20,19,20,20,22,20,20,22
2021-07-07 06:48:01,22.7,20,20,20,20,20,19,20,20,22,20,20,22
2021-07-07 06:58:01,22.6,20,20,20,20,20,19,20,20,22,20,20,22
2021-07-07 07:08:01,22.9,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-07 07:18:01,23.0,20,20,20,20,20,19,20,20,22,20,20,22
2021-07-07 07:28:01,23.1,20,20,20,20,20,19,20,20,22,20,20,22
2021-07-07 07:38:01,23.2,20,20,20,20,20,19,20,20,22,20,20,22
2021-07-07 07:48:01,23.4,20,20,20,20,20,19,20,20,22,20,20,22
2021-07-07 07:58:01,23.6,20,20,20,20,20,19,20,20,22,20,20,22
2021-07-07 08:08:01,23.7,20,20,20,20,20,19,20,20,22,20,20,22
2021-07-07 08:18:01,23.8,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-07 08:28:01,23.9,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-07 08:38:01,24.1,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-07 08:48:01,24.2,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-07 08:58:01,24.3,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-07 09:09:01,24.5,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-07 09:19:01,24.6,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-07 09:29:01,24.6,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-07 09:39:01,24.7,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-07 09:49:01,24.7,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-07 09:59:01,24.9,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-07 10:09:01,25.1,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-07 10:30:01,25.5,20,20,22,20,20,19,20,20,22,20,20,22
2021-07-07 10:43:01,25.9,20,20,22,20,20,20,20,20,22,20,20,23
2021-07-07 10:53:01,26.0,20,20,22,20,20,20,20,20,22,20,20,22
2021-07-07 11:12:01,26.4,20,20,23,20,20,20,20,20,22,20,20,23
2021-07-07 11:22:01,26.5,20,20,23,20,20,20,20,20,22,20,20,23
2021-07-07 11:32:01,26.6,20,20,23,20,20,20,20,20,22,20,20,23
2021-07-07 11:42:01,26.7,20,20,22,20,20,20,20,20,22,20,20,23
2021-07-07 11:52:01,26.8,20,20,22,20,20,20,20,20,22,20,20,23
2021-07-07 12:02:01,26.9,20,20,22,20,20,20,20,20,22,20,20,23
2021-07-07 12:12:01,27.2,20,20,22,20,20,20,20,20,22,20,20,23
2021-07-07 12:22:01,27.1,20,20,22,20,20,20,20,20,22,20,20,23
2021-07-07 12:32:01,27.2,20,20,21,20,20,20,20,20,23,20,20,24
2021-07-07 12:42:01,27.2,20,20,21,20,20,20,20,20,23,20,20,23
2021-07-07 12:52:01,27.3,20,20,21,20,20,20,20,20,23,20,20,24
2021-07-07 13:02:01,27.4,20,20,21,20,20,20,20,20,23,20,20,24
2021-07-07 13:12:01,27.6,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-07 13:22:01,27.7,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-07 13:32:01,27.7,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-07 13:53:01,28.1,20,20,22,20,20,20,20,20,23,20,16,24
2021-07-07 14:03:01,28.4,20,20,23,20,20,21,20,20,23,20,20,24
2021-07-07 14:13:01,28.5,20,20,22,20,20,21,20,20,23,20,20,24
2021-07-07 14:23:01,28.5,20,20,22,20,20,21,20,20,23,20,20,24
2021-07-07 14:33:01,28.6,20,20,22,20,20,21,20,20,23,20,20,24
2021-07-07 14:43:01,28.7,20,20,23,20,20,21,20,20,23,20,20,24
2021-07-07 14:53:01,28.7,20,20,23,20,20,21,20,20,23,20,20,24
2021-07-07 15:07:01,29.0,20,20,25,20,20,21,20,16,23,20,20,24
2021-07-07 15:17:01,29.2,20,20,25,20,20,21,20,16,23,20,20,24
2021-07-07 15:27:01,29.0,20,20,25,20,20,21,20,16,23,20,20,24
2021-07-07 15:37:01,29.0,20,20,24,20,20,21,20,20,23,20,20,24
2021-07-07 15:47:01,29.0,20,20,24,20,20,21,20,20,23,20,20,24
2021-07-07 15:57:01,29.0,20,20,24,20,20,21,20,20,23,20,20,24
2021-07-07 16:07:01,28.9,20,20,24,20,20,21,20,20,23,20,20,24
2021-07-07 16:17:01,28.7,20,20,24,20,20,21,20,20,23,20,20,24
2021-07-07 16:27:01,28.7,20,20,24,20,20,21,20,20,23,20,20,24
2021-07-07 16:37:01,28.6,20,20,24,20,20,21,20,20,23,20,20,24
2021-07-07 16:47:01,28.5,20,20,24,20,20,21,20,20,23,20,20,24
2021-07-07 16:57:01,28.4,20,20,24,20,20,21,20,20,23,20,20,24
2021-07-07 17:07:01,28.4,20,20,24,20,20,21,20,20,23,20,20,24
2021-07-07 17:17:01,28.3,20,20,24,20,20,21,20,20,23,20,20,24
2021-07-07 17:27:01,28.2,20,20,24,20,20,20,20,20,23,20,20,24
2021-07-07 17:37:01,28.2,20,20,24,20,20,20,20,20,23,20,20,24
2021-07-07 17:47:01,28.1,20,20,24,20,20,20,20,20,23,20,20,24
2021-07-07 17:57:01,28.0,20,20,24,20,20,20,20,20,23,20,20,24
2021-07-07 18:07:01,27.9,20,20,24,20,20,20,20,20,23,20,20,24
2021-07-07 18:17:01,27.8,20,20,24,20,20,20,20,20,23,20,20,24
2021-07-07 18:27:01,27.8,20,20,24,20,20,20,20,20,23,20,20,23
2021-07-07 18:37:01,27.9,20,20,24,20,20,20,20,20,23,20,20,24
2021-07-07 18:47:01,27.9,20,20,24,20,20,20,20,20,23,20,20,24
2021-07-07 18:57:01,27.9,20,20,24,20,20,20,20,20,23,20,20,24
2021-07-07 19:07:01,27.9,20,20,24,20,20,20,20,20,23,20,20,24
2021-07-07 19:17:01,28.0,20,20,24,20,20,20,20,20,23,20,20,24
2021-07-07 19:27:01,28.0,20,20,24,20,20,20,20,20,23,20,20,24
2021-07-07 19:37:01,28.0,20,20,24,20,20,20,20,20,23,20,20,24
2021-07-07 19:47:01,27.9,20,20,24,20,20,20,20,20,23,20,20,24
2021-07-07 19:57:01,27.9,20,20,24,20,20,20,20,20,23,20,20,24
2021-07-07 20:07:01,27.9,20,20,24,20,20,20,20,20,23,20,20,24
2021-07-07 20:17:01,27.9,20,20,24,20,20,20,20,20,23,20,20,24
2021-07-07 20:27:01,27.8,20,20,23,20,20,20,20,20,23,20,20,24
2021-07-07 20:37:01,27.8,20,20,24,20,20,20,20,20,24,20,20,24
2021-07-07 20:47:01,27.7,20,20,23,20,20,20,20,20,24,20,20,24
2021-07-07 20:57:01,27.6,20,20,23,20,20,20,20,20,24,20,20,24
2021-07-07 21:07:01,27.6,20,20,23,20,20,20,20,20,24,20,20,24
2021-07-07 21:17:01,27.5,20,20,23,20,20,20,20,20,24,20,20,24
2021-07-07 21:27:01,27.5,20,20,23,20,20,20,20,20,24,20,20,24
2021-07-07 21:37:01,27.4,20,20,23,20,20,20,20,20,24,20,20,24
2021-07-07 21:47:01,27.4,20,20,23,20,20,20,20,20,24,20,20,24
2021-07-07 21:57:01,27.3,20,20,23,20,20,20,20,20,24,20,20,24
2021-07-07 22:07:01,27.3,20,20,23,20,20,20,20,20,24,20,20,24
2021-07-07 22:17:01,27.3,20,20,23,20,20,20,20,20,24,20,20,24
2021-07-07 22:27:01,27.2,20,20,23,20,20,20,20,20,24,20,20,24
2021-07-07 22:37:01,27.2,20,20,23,20,20,20,20,20,24,20,20,24
2021-07-07 22:47:01,27.2,20,20,23,20,20,20,20,20,24,20,20,24
2021-07-07 22:57:01,27.2,20,20,23,20,20,20,20,20,24,20,20,25
2021-07-07 23:07:01,27.1,20,20,23,20,20,20,20,20,24,20,20,24
2021-07-07 23:17:01,27.1,20,20,23,20,20,20,20,20,24,20,20,24
2021-07-07 23:27:01,27.0,20,20,23,20,20,20,20,20,24,20,20,24
2021-07-07 23:37:01,27.0,20,20,23,20,20,20,20,20,24,20,20,24
2021-07-07 23:47:01,26.9,20,20,23,20,20,20,20,20,24,20,20,24
2021-07-07 23:57:01,26.9,20,20,22,20,20,20,20,20,24,20,20,24
2021-07-08 00:07:01,26.9,20,20,22,20,20,20,20,20,24,20,20,24
2021-07-08 00:17:01,26.9,20,20,22,20,20,20,20,20,24,20,20,24
2021-07-08 00:27:01,26.8,20,20,22,20,20,20,20,20,24,20,20,24
2021-07-08 00:37:01,26.8,20,20,23,20,20,20,20,20,24,20,20,24
2021-07-08 00:47:01,26.8,20,20,22,20,20,20,20,20,24,20,20,24
2021-07-08 00:57:01,26.7,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-08 01:07:01,26.7,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-08 01:17:01,26.7,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-08 01:27:01,26.6,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-08 01:37:01,26.6,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-08 01:47:01,26.5,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-08 01:57:01,26.5,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-08 02:07:01,26.4,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-08 02:17:01,26.4,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-08 02:27:01,26.4,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-08 02:37:01,26.4,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-08 02:47:01,26.3,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-08 02:57:01,26.3,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-08 03:07:01,26.2,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-08 03:17:01,26.2,20,20,22,20,20,20,20,20,23,20,20,24
2021-07-08 03:27:01,26.2,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-08 03:37:01,26.1,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-08 03:47:01,26.1,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-08 03:57:01,26.0,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-08 04:07:01,26.0,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-08 04:17:01,26.0,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-08 04:27:01,25.9,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-08 04:37:01,25.9,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-08 04:47:01,25.8,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-08 04:57:01,25.7,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-08 05:07:01,25.7,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-08 05:17:01,25.6,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-08 05:27:01,25.6,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-08 05:37:01,25.6,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-08 05:47:01,25.6,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-08 05:57:01,25.4,20,20,21,20,20,20,20,20,23,20,20,23
2021-07-08 06:07:01,24.6,20,20,21,20,20,20,20,20,23,20,20,23
2021-07-08 06:17:01,24.4,20,20,21,20,20,20,20,20,23,20,20,23
2021-07-08 06:27:01,24.4,20,20,21,20,20,20,20,20,23,20,20,23
2021-07-08 06:37:01,24.1,20,20,21,20,20,20,20,20,22,20,20,23
2021-07-08 06:47:01,23.9,20,20,21,20,20,20,20,20,22,20,20,23
2021-07-08 06:57:01,24.0,20,20,21,20,20,20,20,20,22,20,20,23
2021-07-08 07:07:01,24.0,20,20,21,20,20,20,20,20,22,20,20,23
2021-07-08 07:17:01,24.0,20,20,21,20,20,20,20,20,22,20,20,23
2021-07-08 07:27:01,23.8,20,20,20,20,20,19,20,20,22,20,20,23
2021-07-08 07:37:01,23.8,20,20,20,20,20,19,20,20,22,20,20,23
2021-07-08 07:47:01,23.9,20,20,20,20,20,19,20,20,22,20,20,22
2021-07-08 07:57:01,24.0,20,20,20,20,20,19,20,20,22,20,20,23
2021-07-08 08:07:01,23.6,20,20,20,20,20,19,20,20,22,20,20,22
2021-07-08 08:17:01,23.9,20,20,20,20,20,19,20,20,22,20,20,22
2021-07-08 08:27:01,24.0,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-08 08:37:01,23.9,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-08 08:47:01,24.1,20,20,20,20,20,19,20,20,22,20,20,23
2021-07-08 08:57:01,24.1,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-08 09:07:01,24.3,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-08 09:17:01,24.5,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-08 09:27:01,24.6,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-08 09:37:01,24.3,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-08 09:47:01,24.4,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-08 09:57:01,24.6,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-08 10:07:01,24.7,20,20,21,20,20,19,20,20,23,20,20,23
2021-07-08 10:17:01,24.7,20,20,21,20,20,19,20,20,23,20,20,23
2021-07-08 10:27:01,24.8,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-08 10:37:01,24.8,20,20,21,20,20,19,20,0,0,20,0,0
2021-07-08 10:47:01,24.7,20,20,21,20,20,19,20,0,0,20,0,0
2021-07-08 10:57:01,25.0,20,20,21,20,20,19,20,0,0,20,0,0
2021-07-08 11:07:01,25.1,20,20,21,20,20,19,20,0,0,20,0,0
2021-07-08 11:17:01,25.2,20,20,21,20,20,19,20,0,0,20,0,0
2021-07-08 11:27:01,25.5,20,20,21,20,20,19,20,0,0,20,0,0
2021-07-08 11:37:01,25.5,20,20,21,20,20,19,20,0,0,20,0,0
2021-07-08 11:47:01,25.6,20,20,21,20,20,19,20,0,0,20,0,0
2021-07-08 11:57:01,25.7,20,20,21,20,20,19,20,0,0,20,0,0
2021-07-08 12:07:01,25.9,20,20,22,20,20,19,20,0,0,20,0,0
2021-07-08 12:17:01,26.1,20,20,22,20,20,19,20,0,0,20,0,0
2021-07-08 12:27:01,26.4,20,20,22,20,20,19,20,0,0,20,0,0
2021-07-08 12:37:01,26.5,20,20,22,20,20,19,20,0,0,20,0,0
2021-07-08 12:47:01,26.6,20,20,22,20,20,19,20,0,0,20,0,0
2021-07-08 12:57:01,26.7,20,20,22,20,20,19,20,0,0,20,0,0
2021-07-08 13:07:01,26.9,20,20,22,20,20,19,20,0,0,20,0,0
2021-07-08 13:17:01,27.0,20,20,22,20,20,19,20,0,0,20,0,0
2021-07-08 13:27:01,27.1,20,20,22,20,20,19,20,0,0,20,0,0
2021-07-08 13:37:01,27.2,20,20,23,20,20,19,20,0,0,20,0,0
2021-07-08 13:47:01,27.2,20,20,23,20,20,19,20,0,0,20,0,0
2021-07-08 13:57:01,27.4,20,20,23,20,20,19,20,0,0,20,0,0
2021-07-08 14:07:01,27.5,20,20,23,20,20,20,20,0,0,20,0,0
2021-07-08 14:17:01,27.7,20,20,23,20,20,20,20,0,0,20,0,0
2021-07-08 14:27:01,27.7,20,20,23,20,20,20,20,0,0,20,0,0
2021-07-08 14:37:01,27.9,20,20,23,20,20,20,20,0,0,20,0,0
2021-07-08 14:47:01,27.8,20,20,23,20,20,20,20,0,0,20,0,0
2021-07-08 14:57:01,27.7,20,20,23,20,20,20,20,0,0,20,0,0
2021-07-08 15:07:01,27.8,20,20,24,20,20,20,20,0,0,20,0,0
2021-07-08 15:17:01,27.8,20,20,24,20,20,20,20,0,0,20,0,0
2021-07-08 15:27:01,27.6,20,20,24,20,20,20,20,0,0,20,0,0
2021-07-08 15:37:01,27.5,20,20,24,20,20,20,20,0,0,20,0,0
2021-07-08 15:47:01,27.3,20,20,23,20,20,20,20,0,0,20,0,0
2021-07-08 15:57:01,27.1,20,20,23,20,20,20,20,0,0,20,0,0
2021-07-08 16:07:01,26.8,20,20,23,20,20,20,20,0,0,20,0,0
2021-07-08 16:17:01,26.7,20,20,23,20,20,20,20,0,0,20,0,0
2021-07-08 16:27:01,26.7,20,20,23,20,20,20,20,0,0,20,0,0
2021-07-08 16:37:01,26.6,20,20,23,20,20,20,20,0,0,20,0,0
2021-07-08 16:47:01,26.6,20,20,23,20,20,20,20,0,0,20,0,0
2021-07-08 16:57:01,26.6,20,20,23,20,20,20,20,0,0,20,0,0
2021-07-08 17:07:01,26.5,20,20,23,20,20,20,20,0,0,20,0,0
2021-07-08 17:17:01,26.3,20,20,22,20,20,20,20,0,0,20,0,0
2021-07-08 17:27:01,26.0,20,20,22,20,20,20,20,20,22,20,20,23
2021-07-08 17:37:01,25.9,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-08 17:47:01,25.8,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-08 17:57:01,25.6,20,20,22,20,20,20,20,20,23,20,20,23
2021-07-08 18:07:01,25.6,20,20,22,20,20,20,20,20,22,20,20,23
2021-07-08 18:17:01,25.4,20,20,22,20,20,20,20,20,22,20,20,23
2021-07-08 18:27:01,25.4,20,20,22,20,20,20,20,20,22,20,20,22
2021-07-08 18:37:01,25.3,20,20,22,20,20,20,20,20,22,20,20,23
2021-07-08 18:47:01,25.0,20,20,21,20,20,20,20,20,22,20,20,23
2021-07-08 18:57:01,24.8,20,20,21,20,20,20,20,20,22,20,20,23
2021-07-08 19:07:01,25.0,20,20,21,20,20,20,20,20,22,20,20,23
2021-07-08 19:17:01,24.9,20,20,21,20,20,20,20,20,23,20,20,23
2021-07-08 19:27:01,24.6,20,20,21,20,20,20,20,20,22,20,20,23
2021-07-08 19:37:01,24.4,20,20,21,20,20,20,20,20,22,20,20,23
2021-07-08 19:47:01,24.1,20,20,21,20,20,20,20,20,23,20,20,23
2021-07-08 19:57:01,24.1,20,20,21,20,20,20,20,20,23,20,20,23
2021-07-08 20:07:01,24.1,20,20,21,20,20,19,20,20,23,20,20,23
2021-07-08 20:17:01,24.2,20,20,21,20,20,19,20,20,23,20,20,23
2021-07-08 20:27:01,24.2,20,20,21,20,20,19,20,20,23,20,20,23
2021-07-08 20:37:01,24.3,20,20,21,20,20,19,20,20,23,20,20,23
2021-07-08 20:47:01,24.4,20,20,21,20,20,19,20,20,23,20,20,23
2021-07-08 20:57:01,24.5,20,20,21,20,20,19,20,20,23,20,20,23
2021-07-08 21:07:01,24.6,20,20,21,20,20,19,20,20,23,20,20,23
2021-07-08 21:17:01,24.8,20,20,21,20,20,19,20,20,23,20,20,23
2021-07-08 21:27:01,24.9,20,20,21,20,20,19,20,20,23,20,20,23
2021-07-08 21:37:01,24.9,20,20,21,20,20,19,20,20,23,20,20,23
2021-07-08 21:47:01,24.8,20,20,21,20,20,19,20,20,23,20,20,23
2021-07-08 21:57:01,24.8,20,20,21,20,20,19,20,20,23,20,20,23
2021-07-08 22:07:01,24.8,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-08 22:17:01,24.8,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-08 22:27:01,24.8,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-08 22:37:01,24.8,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-08 22:47:01,24.8,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-08 22:57:01,24.8,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-08 23:07:01,24.8,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-08 23:17:01,24.8,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-08 23:27:01,24.7,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-08 23:37:01,24.7,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-08 23:47:01,24.6,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-08 23:57:01,24.6,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-09 00:07:01,24.6,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-09 00:17:01,24.6,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-09 00:27:01,24.6,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-09 00:37:01,24.5,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-09 00:47:01,24.5,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-09 00:57:01,24.5,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-09 01:07:01,24.4,20,20,21,20,20,19,20,20,22,20,20,23
2021-07-09 01:17:01,24.4,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-09 01:27:01,24.4,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-09 01:37:01,24.3,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-09 01:47:01,24.3,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-09 01:57:01,24.2,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-09 02:07:01,24.3,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-09 02:17:01,24.2,20,20,21,20,20,20,20,20,22,20,20,22
2021-07-09 02:27:01,24.2,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-09 02:37:01,24.1,20,20,21,20,20,20,20,20,22,20,20,22
2021-07-09 02:47:01,24.1,20,20,21,20,20,19,20,20,22,20,20,22
2021-07-09 02:57:01,24.1,20,20,21,20,20,20,20,20,22,20,20,22
2021-07-09 03:07:01,24.0,20,20,21,20,20,20,20,20,22,20,20,22
2021-07-09 03:17:01,24.0,20,20,21,20,20,20,20,20,22,20,20,22
